user_id,course_id,course_name,category,teacher,rank_position,recommendation_score
U_11673,C_676937,C++语言程序设计进阶,计算机科学与技术,MOOCCubeX,4,0.279861
U_11673,C_697018,数字电子技术基础,电子科学与技术,MOOCCubeX,5,0.252791
U_11673,C_677010,Java程序设计,计算机科学与技术,MOOCCubeX,6,0.233166
U_11673,C_696724,概率论与数理统计,数学,MOOCCubeX,7,0.230851
U_11673,C_707081,人工智能原理,未标注,MOOCCubeX,8,0.229257
U_11680,C_1794464,在线教学课例与解析,未标注,MOOCCubeX,1,0.020574
U_11680,C_674903,不朽的艺术：走进大师与经典,艺术学,MOOCCubeX,2,0.018802
U_11680,C_697188,新闻摄影,未标注,MOOCCubeX,3,0.015654
U_11680,C_679390,中国传统装饰,未标注,MOOCCubeX,4,0.015145
U_11680,C_681655,传染病学,临床医学,MOOCCubeX,5,0.014919
U_11680,C_707037,艺术的启示,艺术学,MOOCCubeX,6,0.014666
U_11680,C_707032,文物精品与文化中国,未标注,MOOCCubeX,7,0.014399
U_11680,C_947244,兵棋,未标注,MOOCCubeX,8,0.01432
U_11685,C_696994,生活英语听说,未标注,MOOCCubeX,1,0.74217
U_11685,C_696968,生活英语读写,未标注,MOOCCubeX,2,0.36595
U_11685,C_948209,自然辩证法概论,未标注,MOOCCubeX,3,0.284117
U_11685,C_760442,自然辩证法概论,未标注,MOOCCubeX,4,0.208361
U_11685,C_677019,英语畅谈中国,未标注,MOOCCubeX,5,0.199622
U_11685,C_735164,理工学术英语,外国语言文学,MOOCCubeX,6,0.164119
U_11685,C_629559,生活英语进阶,外国语言文学,MOOCCubeX,7,0.158192
U_11685,C_697007,英语语法与写作,未标注,MOOCCubeX,8,0.15518
U_11725,C_883345,数据结构(上),未标注,MOOCCubeX,1,1.059698
U_11725,C_770738,数据结构(下),未标注,MOOCCubeX,2,0.7075
U_11725,C_696994,生活英语听说,未标注,MOOCCubeX,3,0.683631
U_11725,C_676683,积极心理学（下）自强不息篇,心理学,MOOCCubeX,4,0.571903
U_11725,C_735351,积极心理学（上）厚德载物篇,未标注,MOOCCubeX,5,0.552827
U_11725,C_955163,学做小程序——实战篇：树洞小程序,未标注,MOOCCubeX,6,0.52816
U_11725,C_697821,操作系统,计算机科学与技术,MOOCCubeX,7,0.504568
U_11725,C_696700,《资治通鉴》导读,未标注,MOOCCubeX,8,0.463645
U_11731,C_1794464,在线教学课例与解析,未标注,MOOCCubeX,1,2.259583
U_11731,C_681655,传染病学,临床医学,MOOCCubeX,2,1.51993
U_11731,C_947244,兵棋,未标注,MOOCCubeX,3,1.281157
U_11731,C_682239,无处不在—传染病,未标注,MOOCCubeX,4,1.27115
U_11731,C_934526,学术素养,未标注,MOOCCubeX,5,1.213205
U_11731,C_679390,中国传统装饰,未标注,MOOCCubeX,6,1.198775
U_11731,C_677045,e时代的教与学——慕课引发的混合式教学,教育学,MOOCCubeX,7,1.179098
U_11731,C_948417,大学新生适应指南,未标注,MOOCCubeX,8,1.178669
U_11732,C_676932,心理学概论,心理学,MOOCCubeX,1,1.046179
U_11732,C_697034,唐宋词鉴赏,未标注,MOOCCubeX,2,0.913531
U_11732,C_707031,如何写好科研论文,未标注,MOOCCubeX,3,0.641866
U_11732,C_674920,逻辑学概论,哲学,MOOCCubeX,4,0.641045
U_11732,C_696942,日语与日本文化,未标注,MOOCCubeX,5,0.637465
U_11732,C_674903,不朽的艺术：走进大师与经典,艺术学,MOOCCubeX,6,0.623826
U_11732,C_676676,沟通心理学,未标注,MOOCCubeX,7,0.618954
U_11732,C_696908,走进心理学,未标注,MOOCCubeX,8,0.600015
U_11733,C_883345,数据结构(上),未标注,MOOCCubeX,1,0.758402
U_11733,C_696994,生活英语听说,未标注,MOOCCubeX,2,0.659729
U_11733,C_735351,积极心理学（上）厚德载物篇,未标注,MOOCCubeX,3,0.597082
U_11733,C_676683,积极心理学（下）自强不息篇,心理学,MOOCCubeX,4,0.591133
U_11733,C_955163,学做小程序——实战篇：树洞小程序,未标注,MOOCCubeX,5,0.548462
U_11733,C_696700,《资治通鉴》导读,未标注,MOOCCubeX,6,0.540325
U_11733,C_1428968,区块链和加密数字货币,未标注,MOOCCubeX,7,0.464339
U_11733,C_694136,数据挖掘：理论与算法,未标注,MOOCCubeX,8,0.450103
U_11736,C_676932,心理学概论,心理学,MOOCCubeX,1,0.270787
U_11736,C_697034,唐宋词鉴赏,未标注,MOOCCubeX,2,0.24442
U_11736,C_1428968,区块链和加密数字货币,未标注,MOOCCubeX,3,0.220273
U_11736,C_694136,数据挖掘：理论与算法,未标注,MOOCCubeX,4,0.192541
U_11736,C_879040,经济学原理（宏观部分）,未标注,MOOCCubeX,5,0.173871
U_11736,C_696908,走进心理学,未标注,MOOCCubeX,6,0.15446
U_11736,C_697068,Python程序设计基础,未标注,MOOCCubeX,7,0.154096
U_11736,C_682458,会计学原理,应用经济学,MOOCCubeX,8,0.150974
U_11737,C_1428968,区块链和加密数字货币,未标注,MOOCCubeX,1,0.437582
U_11737,C_879040,经济学原理（宏观部分）,未标注,MOOCCubeX,2,0.409855
U_11737,C_694136,数据挖掘：理论与算法,未标注,MOOCCubeX,3,0.39679
U_11737,C_682458,会计学原理,应用经济学,MOOCCubeX,4,0.364276
U_11737,C_735342,经济学原理（微观部分）,理论经济学,MOOCCubeX,5,0.355668
U_11737,C_735405,货币金融学,应用经济学,MOOCCubeX,6,0.353687
U_11737,C_696700,《资治通鉴》导读,未标注,MOOCCubeX,7,0.337999
U_11737,C_770784,经济学原理,理论经济学,MOOCCubeX,8,0.337905
U_11748,C_676932,心理学概论,心理学,MOOCCubeX,1,0.570962
U_11748,C_674903,不朽的艺术：走进大师与经典,艺术学,MOOCCubeX,2,0.49925
U_11748,C_697236,信息素养——学术研究的必修课,未标注,MOOCCubeX,3,0.480792
U_11748,C_697034,唐宋词鉴赏,未标注,MOOCCubeX,4,0.468675
U_11748,C_696679,电路原理,电气工程,MOOCCubeX,5,0.467785
U_11748,C_676676,沟通心理学,未标注,MOOCCubeX,6,0.397034
U_11748,C_697130,现代生活美学——插花之道,园艺学,MOOCCubeX,7,0.383291
U_11748,C_697188,新闻摄影,未标注,MOOCCubeX,8,0.382561
U_11766,C_676932,心理学概论,心理学,MOOCCubeX,1,0.204054
U_11766,C_697034,唐宋词鉴赏,未标注,MOOCCubeX,2,0.154457
U_11766,C_676676,沟通心理学,未标注,MOOCCubeX,3,0.12169
U_11766,C_735351,积极心理学（上）厚德载物篇,未标注,MOOCCubeX,4,0.11631
U_11766,C_697130,现代生活美学——插花之道,园艺学,MOOCCubeX,5,0.115683
U_11766,C_696908,走进心理学,未标注,MOOCCubeX,6,0.115134
U_11766,C_696942,日语与日本文化,未标注,MOOCCubeX,7,0.114147
U_11766,C_674903,不朽的艺术：走进大师与经典,艺术学,MOOCCubeX,8,0.108118
U_11768,C_696724,概率论与数理统计,数学,MOOCCubeX,1,0.150743
U_11768,C_707081,人工智能原理,未标注,MOOCCubeX,2,0.12467
U_11768,C_697149,线性代数(1),数学,MOOCCubeX,3,0.113252
U_11768,C_674920,逻辑学概论,哲学,MOOCCubeX,4,0.099711
U_11768,C_696922,大数据机器学习,计算机科学与技术,MOOCCubeX,5,0.09755
U_11768,C_682485,概率论——不确定性的科学,数学,MOOCCubeX,6,0.089288
U_11768,C_676932,心理学概论,心理学,MOOCCubeX,7,0.085943
U_11768,C_696855,计算机文化基础,未标注,MOOCCubeX,8,0.083766
U_118,C_697791,C++语言程序设计基础,计算机科学与技术,MOOCCubeX,1,0.256791
U_118,C_676932,心理学概论,心理学,MOOCCubeX,2,0.216193
U_118,C_697821,操作系统,计算机科学与技术,MOOCCubeX,3,0.190676
U_118,C_676937,C++语言程序设计进阶,计算机科学与技术,MOOCCubeX,4,0.169917
U_118,C_697034,唐宋词鉴赏,未标注,MOOCCubeX,5,0.145411
U_118,C_696942,日语与日本文化,未标注,MOOCCubeX,6,0.144375
U_118,C_677010,Java程序设计,计算机科学与技术,MOOCCubeX,7,0.133626
U_118,C_676676,沟通心理学,未标注,MOOCCubeX,8,0.124673
U_11811,C_696679,电路原理,电气工程,MOOCCubeX,1,0.093878
U_11811,C_697018,数字电子技术基础,电子科学与技术,MOOCCubeX,2,0.062066
U_11811,C_746997,模拟电子技术基础(基础部分),电子科学与技术,MOOCCubeX,3,0.058789
U_11811,C_697236,信息素养——学术研究的必修课,未标注,MOOCCubeX,4,0.052715
U_11811,C_922850,现代电子系统设计,未标注,MOOCCubeX,5,0.051283
U_11811,C_682345,自动控制理论（1）,未标注,MOOCCubeX,6,0.050312
U_11811,C_682330,自动控制理论（2）,未标注,MOOCCubeX,7,0.049662
U_11811,C_682222,信号与系统,未标注,MOOCCubeX,8,0.047659
U_11829,C_696679,电路原理,电气工程,MOOCCubeX,1,0.085586
U_11829,C_697018,数字电子技术基础,电子科学与技术,MOOCCubeX,2,0.05878
U_11829,C_943250,柔性电子技术,未标注,MOOCCubeX,3,0.053319
U_11829,C_746997,模拟电子技术基础(基础部分),电子科学与技术,MOOCCubeX,4,0.052808
U_11829,C_1794464,在线教学课例与解析,未标注,MOOCCubeX,5,0.051088
U_11829,C_922850,现代电子系统设计,未标注,MOOCCubeX,6,0.049534
U_11829,C_697027,电路分析基础,未标注,MOOCCubeX,7,0.047309
U_11829,C_682345,自动控制理论（1）,未标注,MOOCCubeX,8,0.046656
U_11834,C_676932,心理学概论,心理学,MOOCCubeX,1,0.558074
U_11834,C_697034,唐宋词鉴赏,未标注,MOOCCubeX,2,0.392791
U_11834,C_735351,积极心理学（上）厚德载物篇,未标注,MOOCCubeX,3,0.333502
U_11834,C_696908,走进心理学,未标注,MOOCCubeX,4,0.309416
U_11834,C_676676,沟通心理学,未标注,MOOCCubeX,5,0.306235
U_11834,C_696942,日语与日本文化,未标注,MOOCCubeX,6,0.298022
U_11834,C_676683,积极心理学（下）自强不息篇,心理学,MOOCCubeX,7,0.286702
U_11834,C_697130,现代生活美学——插花之道,园艺学,MOOCCubeX,8,0.274229
U_11835,C_883345,数据结构(上),未标注,MOOCCubeX,1,0.473005
U_11835,C_770738,数据结构(下),未标注,MOOCCubeX,2,0.316046
U_11835,C_676683,积极心理学（下）自强不息篇,心理学,MOOCCubeX,3,0.253605
U_11835,C_735351,积极心理学（上）厚德载物篇,未标注,MOOCCubeX,4,0.245146
U_11835,C_955163,学做小程序——实战篇：树洞小程序,未标注,MOOCCubeX,5,0.234208
U_11835,C_697821,操作系统,计算机科学与技术,MOOCCubeX,6,0.216952
U_11835,C_696700,《资治通鉴》导读,未标注,MOOCCubeX,7,0.192384
U_11835,C_697791,C++语言程序设计基础,计算机科学与技术,MOOCCubeX,8,0.179803
U_1184,C_697791,C++语言程序设计基础,计算机科学与技术,MOOCCubeX,1,0.616126
U_1184,C_697821,操作系统,计算机科学与技术,MOOCCubeX,2,0.468912
U_1184,C_676937,C++语言程序设计进阶,计算机科学与技术,MOOCCubeX,3,0.413413
U_1184,C_770738,数据结构(下),未标注,MOOCCubeX,4,0.27678
U_1184,C_677010,Java程序设计,计算机科学与技术,MOOCCubeX,5,0.255767
U_1184,C_697828,程序设计基础,未标注,MOOCCubeX,6,0.248639
U_1184,C_681678,Linux 内核分析与应用,计算机科学与技术,MOOCCubeX,7,0.238784
U_1184,C_1410156,操作系统(RISC-V),未标注,MOOCCubeX,8,0.227095
U_11863,C_707031,如何写好科研论文,未标注,MOOCCubeX,1,0.658529
U_11863,C_707081,人工智能原理,未标注,MOOCCubeX,2,0.651656
U_11863,C_696724,概率论与数理统计,数学,MOOCCubeX,3,0.647655
U_11863,C_674920,逻辑学概论,哲学,MOOCCubeX,4,0.642491
U_11863,C_696922,大数据机器学习,计算机科学与技术,MOOCCubeX,5,0.585845
U_11863,C_696679,电路原理,电气工程,MOOCCubeX,6,0.556882
U_11863,C_697149,线性代数(1),数学,MOOCCubeX,7,0.483566
U_11863,C_629559,生活英语进阶,外国语言文学,MOOCCubeX,8,0.470735
U_11869,C_696724,概率论与数理统计,数学,MOOCCubeX,1,0.317305
U_11869,C_707081,人工智能原理,未标注,MOOCCubeX,2,0.252077
U_11869,C_697149,线性代数(1),数学,MOOCCubeX,3,0.247963
U_11869,C_696922,大数据机器学习,计算机科学与技术,MOOCCubeX,4,0.207857
U_11869,C_674920,逻辑学概论,哲学,MOOCCubeX,5,0.206559
U_11869,C_682485,概率论——不确定性的科学,数学,MOOCCubeX,6,0.201456
U_11869,C_782490,微积分（先修课）,未标注,MOOCCubeX,7,0.195534
U_11869,C_799796,大学物理1 (力学、热学),物理学,MOOCCubeX,8,0.194781
U_11889,C_707031,如何写好科研论文,未标注,MOOCCubeX,1,0.117335
U_11889,C_629559,生活英语进阶,外国语言文学,MOOCCubeX,2,0.091342
U_11889,C_674920,逻辑学概论,哲学,MOOCCubeX,3,0.080796
U_11889,C_696927,社会研究方法,社会学,MOOCCubeX,4,0.078134
U_11889,C_676913,习近平新时代中国特色社会主义思想,军队政治工作学,MOOCCubeX,5,0.074652
U_11889,C_677249,质性研究方法,未标注,MOOCCubeX,6,0.074502
U_11889,C_696911,毛泽东思想和中国特色社会主义理论体系概论,军队政治工作学,MOOCCubeX,7,0.074414
U_11889,C_801420,马克思主义基本原理,未标注,MOOCCubeX,8,0.071385
U_11895,C_696679,电路原理,电气工程,MOOCCubeX,1,0.189686
U_11895,C_697018,数字电子技术基础,电子科学与技术,MOOCCubeX,2,0.11639
U_11895,C_746997,模拟电子技术基础(基础部分),电子科学与技术,MOOCCubeX,3,0.112294
U_11895,C_707081,人工智能原理,未标注,MOOCCubeX,4,0.107419
U_11895,C_696724,概率论与数理统计,数学,MOOCCubeX,5,0.106718
U_11895,C_682345,自动控制理论（1）,未标注,MOOCCubeX,6,0.103939
U_11895,C_943250,柔性电子技术,未标注,MOOCCubeX,7,0.097837
U_11895,C_922850,现代电子系统设计,未标注,MOOCCubeX,8,0.093346
U_119,C_707031,如何写好科研论文,未标注,MOOCCubeX,1,0.117976
U_119,C_629559,生活英语进阶,外国语言文学,MOOCCubeX,2,0.089263
U_119,C_674920,逻辑学概论,哲学,MOOCCubeX,3,0.087573
U_119,C_696927,社会研究方法,社会学,MOOCCubeX,4,0.085443
U_119,C_801420,马克思主义基本原理,未标注,MOOCCubeX,5,0.079402
U_119,C_676913,习近平新时代中国特色社会主义思想,军队政治工作学,MOOCCubeX,6,0.079159
U_119,C_677249,质性研究方法,未标注,MOOCCubeX,7,0.078497
U_119,C_696911,毛泽东思想和中国特色社会主义理论体系概论,军队政治工作学,MOOCCubeX,8,0.077708
U_11904,C_707031,如何写好科研论文,未标注,MOOCCubeX,1,0.912256
U_11904,C_629559,生活英语进阶,外国语言文学,MOOCCubeX,2,0.704886
U_11904,C_674920,逻辑学概论,哲学,MOOCCubeX,3,0.677135
U_11904,C_676932,心理学概论,心理学,MOOCCubeX,4,0.676877
U_11904,C_674903,不朽的艺术：走进大师与经典,艺术学,MOOCCubeX,5,0.592028
U_11904,C_696927,社会研究方法,社会学,MOOCCubeX,6,0.584309
U_11904,C_696911,毛泽东思想和中国特色社会主义理论体系概论,军队政治工作学,MOOCCubeX,7,0.573401
U_11904,C_676913,习近平新时代中国特色社会主义思想,军队政治工作学,MOOCCubeX,8,0.571064
U_11916,C_676932,心理学概论,心理学,MOOCCubeX,1,0.252596
U_11916,C_697034,唐宋词鉴赏,未标注,MOOCCubeX,2,0.170352
U_11916,C_735351,积极心理学（上）厚德载物篇,未标注,MOOCCubeX,3,0.150715
U_11916,C_696908,走进心理学,未标注,MOOCCubeX,4,0.140346
U_11916,C_676676,沟通心理学,未标注,MOOCCubeX,5,0.138137
U_11916,C_696942,日语与日本文化,未标注,MOOCCubeX,6,0.13309
U_11916,C_676683,积极心理学（下）自强不息篇,心理学,MOOCCubeX,7,0.129754
U_11916,C_697130,现代生活美学——插花之道,园艺学,MOOCCubeX,8,0.123768
U_1192,C_696994,生活英语听说,未标注,MOOCCubeX,1,0.718445
U_1192,C_696968,生活英语读写,未标注,MOOCCubeX,2,0.361477
U_1192,C_948209,自然辩证法概论,未标注,MOOCCubeX,3,0.282588
U_1192,C_760442,自然辩证法概论,未标注,MOOCCubeX,4,0.206823
U_1192,C_677019,英语畅谈中国,未标注,MOOCCubeX,5,0.196641
U_1192,C_735164,理工学术英语,外国语言文学,MOOCCubeX,6,0.1627
U_1192,C_629559,生活英语进阶,外国语言文学,MOOCCubeX,7,0.148307
U_1192,C_697091,大数据与城市规划,计算机科学与技术,MOOCCubeX,8,0.148096
U_11920,C_696994,生活英语听说,未标注,MOOCCubeX,1,0.285955
U_11920,C_1428968,区块链和加密数字货币,未标注,MOOCCubeX,2,0.172693
U_11920,C_694136,数据挖掘：理论与算法,未标注,MOOCCubeX,3,0.157152
U_11920,C_696968,生活英语读写,未标注,MOOCCubeX,4,0.135628
U_11920,C_879040,经济学原理（宏观部分）,未标注,MOOCCubeX,5,0.127328
U_11920,C_697068,Python程序设计基础,未标注,MOOCCubeX,6,0.117333
U_11920,C_682458,会计学原理,应用经济学,MOOCCubeX,7,0.117245
U_11920,C_735342,经济学原理（微观部分）,理论经济学,MOOCCubeX,8,0.110042
U_11922,C_707031,如何写好科研论文,未标注,MOOCCubeX,1,0.440523
U_11922,C_629559,生活英语进阶,外国语言文学,MOOCCubeX,2,0.347984
U_11922,C_696911,毛泽东思想和中国特色社会主义理论体系概论,军队政治工作学,MOOCCubeX,3,0.261268
U_11922,C_873864,实用日语会话（Practical Japanese Conversation）,未标注,MOOCCubeX,4,0.240087
U_11922,C_676913,习近平新时代中国特色社会主义思想,军队政治工作学,MOOCCubeX,5,0.230175
U_11922,C_697026,思想道德修养与法律基础,未标注,MOOCCubeX,6,0.229874
U_11922,C_697293,英文科技论文写作与学术报告,外国语言文学,MOOCCubeX,7,0.225399
U_11922,C_677249,质性研究方法,未标注,MOOCCubeX,8,0.220135
U_1193,C_707031,如何写好科研论文,未标注,MOOCCubeX,1,0.619707
U_1193,C_676932,心理学概论,心理学,MOOCCubeX,2,0.614123
U_1193,C_629559,生活英语进阶,外国语言文学,MOOCCubeX,3,0.49434
U_1193,C_696908,走进心理学,未标注,MOOCCubeX,4,0.40737
U_1193,C_697034,唐宋词鉴赏,未标注,MOOCCubeX,5,0.407318
U_1193,C_873864,实用日语会话（Practical Japanese Conversation）,未标注,MOOCCubeX,6,0.381129
U_1193,C_676676,沟通心理学,未标注,MOOCCubeX,7,0.378014
U_1193,C_696942,日语与日本文化,未标注,MOOCCubeX,8,0.375763
U_11931,C_696724,概率论与数理统计,数学,MOOCCubeX,1,0.043834
U_11931,C_707081,人工智能原理,未标注,MOOCCubeX,2,0.0383
U_11931,C_697149,线性代数(1),数学,MOOCCubeX,3,0.03546
U_11931,C_696679,电路原理,电气工程,MOOCCubeX,4,0.034562
U_11931,C_782490,微积分（先修课）,未标注,MOOCCubeX,5,0.031671
U_11931,C_682485,概率论——不确定性的科学,数学,MOOCCubeX,6,0.030762
U_11931,C_1794464,在线教学课例与解析,未标注,MOOCCubeX,7,0.030462
U_11931,C_799796,大学物理1 (力学、热学),物理学,MOOCCubeX,8,0.030084
U_11939,C_674903,不朽的艺术：走进大师与经典,艺术学,MOOCCubeX,1,0.057178
U_11939,C_697188,新闻摄影,未标注,MOOCCubeX,2,0.047792
U_11939,C_680933,公共管理学,公共管理,MOOCCubeX,3,0.044786
U_11939,C_801420,马克思主义基本原理,未标注,MOOCCubeX,4,0.044245
U_11939,C_1794464,在线教学课例与解析,未标注,MOOCCubeX,5,0.044081
U_11939,C_707037,艺术的启示,艺术学,MOOCCubeX,6,0.04364
U_11939,C_707032,文物精品与文化中国,未标注,MOOCCubeX,7,0.043594
U_11939,C_696927,社会研究方法,社会学,MOOCCubeX,8,0.043503
U_1195,C_1428968,区块链和加密数字货币,未标注,MOOCCubeX,1,0.311163
U_1195,C_694136,数据挖掘：理论与算法,未标注,MOOCCubeX,2,0.283801
U_1195,C_879040,经济学原理（宏观部分）,未标注,MOOCCubeX,3,0.230718
U_1195,C_697068,Python程序设计基础,未标注,MOOCCubeX,4,0.218996
U_1195,C_682458,会计学原理,应用经济学,MOOCCubeX,5,0.204591
U_1195,C_735342,经济学原理（微观部分）,理论经济学,MOOCCubeX,6,0.193848
U_1195,C_735405,货币金融学,应用经济学,MOOCCubeX,7,0.177732
U_1195,C_916828,R语言数据分析,未标注,MOOCCubeX,8,0.16726
U_1197,C_1428968,区块链和加密数字货币,未标注,MOOCCubeX,1,0.265435
U_1197,C_694136,数据挖掘：理论与算法,未标注,MOOCCubeX,2,0.24627
U_1197,C_879040,经济学原理（宏观部分）,未标注,MOOCCubeX,3,0.199166
U_1197,C_682458,会计学原理,应用经济学,MOOCCubeX,4,0.184749
U_1197,C_697068,Python程序设计基础,未标注,MOOCCubeX,5,0.182688
U_1197,C_735342,经济学原理（微观部分）,理论经济学,MOOCCubeX,6,0.168276
U_1197,C_697034,唐宋词鉴赏,未标注,MOOCCubeX,7,0.156757
U_1197,C_735405,货币金融学,应用经济学,MOOCCubeX,8,0.154231
U_11983,C_674903,不朽的艺术：走进大师与经典,艺术学,MOOCCubeX,1,1.405084
U_11983,C_697188,新闻摄影,未标注,MOOCCubeX,2,1.171244
U_11983,C_696700,《资治通鉴》导读,未标注,MOOCCubeX,3,1.101716
U_11983,C_680933,公共管理学,公共管理,MOOCCubeX,4,1.043507
U_11983,C_707032,文物精品与文化中国,未标注,MOOCCubeX,5,1.034626
U_11983,C_801420,马克思主义基本原理,未标注,MOOCCubeX,6,1.000021
U_11983,C_707037,艺术的启示,艺术学,MOOCCubeX,7,0.989797
U_11983,C_696841,公共危机管理,公共管理,MOOCCubeX,8,0.956251
U_12016,C_696679,电路原理,电气工程,MOOCCubeX,1,0.371964
U_12016,C_697018,数字电子技术基础,电子科学与技术,MOOCCubeX,2,0.240207
U_12016,C_746997,模拟电子技术基础(基础部分),电子科学与技术,MOOCCubeX,3,0.230338
U_12016,C_682345,自动控制理论（1）,未标注,MOOCCubeX,4,0.199901
U_12016,C_682330,自动控制理论（2）,未标注,MOOCCubeX,5,0.189527
U_12016,C_922850,现代电子系统设计,未标注,MOOCCubeX,6,0.185208
U_12016,C_697027,电路分析基础,未标注,MOOCCubeX,7,0.183082
U_12016,C_682222,信号与系统,未标注,MOOCCubeX,8,0.179852
U_12025,C_707031,如何写好科研论文,未标注,MOOCCubeX,1,0.399472
U_12025,C_629559,生活英语进阶,外国语言文学,MOOCCubeX,2,0.290976
U_12025,C_674920,逻辑学概论,哲学,MOOCCubeX,3,0.272591
U_12025,C_696911,毛泽东思想和中国特色社会主义理论体系概论,军队政治工作学,MOOCCubeX,4,0.219047
U_12025,C_873864,实用日语会话（Practical Japanese Conversation）,未标注,MOOCCubeX,5,0.200816
U_12025,C_697293,英文科技论文写作与学术报告,外国语言文学,MOOCCubeX,6,0.194161
U_12025,C_676913,习近平新时代中国特色社会主义思想,军队政治工作学,MOOCCubeX,7,0.193628
U_12025,C_697026,思想道德修养与法律基础,未标注,MOOCCubeX,8,0.192554
U_12033,C_696679,电路原理,电气工程,MOOCCubeX,1,0.076261
U_12033,C_1794464,在线教学课例与解析,未标注,MOOCCubeX,2,0.065179
U_12033,C_943250,柔性电子技术,未标注,MOOCCubeX,3,0.056243
U_12033,C_697018,数字电子技术基础,电子科学与技术,MOOCCubeX,4,0.053127
U_12033,C_922850,现代电子系统设计,未标注,MOOCCubeX,5,0.048107
U_12033,C_746997,模拟电子技术基础(基础部分),电子科学与技术,MOOCCubeX,6,0.047398
U_12033,C_697027,电路分析基础,未标注,MOOCCubeX,7,0.045105
U_12033,C_781494,通过实验学电路,未标注,MOOCCubeX,8,0.043818
U_12036,C_1428968,区块链和加密数字货币,未标注,MOOCCubeX,1,1.026201
U_12036,C_694136,数据挖掘：理论与算法,未标注,MOOCCubeX,2,0.942053
U_12036,C_879040,经济学原理（宏观部分）,未标注,MOOCCubeX,3,0.758183
U_12036,C_697068,Python程序设计基础,未标注,MOOCCubeX,4,0.703355
U_12036,C_682458,会计学原理,应用经济学,MOOCCubeX,5,0.685969
U_12036,C_735342,经济学原理（微观部分）,理论经济学,MOOCCubeX,6,0.649471
U_12036,C_735405,货币金融学,应用经济学,MOOCCubeX,7,0.584839
U_12036,C_916828,R语言数据分析,未标注,MOOCCubeX,8,0.552401
U_12039,C_697791,C++语言程序设计基础,计算机科学与技术,MOOCCubeX,1,0.47436
U_12039,C_697821,操作系统,计算机科学与技术,MOOCCubeX,2,0.391205
U_12039,C_676937,C++语言程序设计进阶,计算机科学与技术,MOOCCubeX,3,0.319231
U_12039,C_883345,数据结构(上),未标注,MOOCCubeX,4,0.314728
U_12039,C_770738,数据结构(下),未标注,MOOCCubeX,5,0.308968
U_12039,C_677010,Java程序设计,计算机科学与技术,MOOCCubeX,6,0.232087
U_12039,C_697828,程序设计基础,未标注,MOOCCubeX,7,0.194459
U_12039,C_681678,Linux 内核分析与应用,计算机科学与技术,MOOCCubeX,8,0.191015
U_12046,C_697791,C++语言程序设计基础,计算机科学与技术,MOOCCubeX,1,0.60361
U_12046,C_707031,如何写好科研论文,未标注,MOOCCubeX,2,0.545744
U_12046,C_676932,心理学概论,心理学,MOOCCubeX,3,0.441972
U_12046,C_697821,操作系统,计算机科学与技术,MOOCCubeX,4,0.429609
U_12046,C_629559,生活英语进阶,外国语言文学,MOOCCubeX,5,0.427586
U_12046,C_676937,C++语言程序设计进阶,计算机科学与技术,MOOCCubeX,6,0.382331
U_12046,C_873864,实用日语会话（Practical Japanese Conversation）,未标注,MOOCCubeX,7,0.326609
U_12046,C_696942,日语与日本文化,未标注,MOOCCubeX,8,0.32609
U_1205,C_707031,如何写好科研论文,未标注,MOOCCubeX,1,0.583273
U_1205,C_629559,生活英语进阶,外国语言文学,MOOCCubeX,2,0.432514
U_1205,C_674920,逻辑学概论,哲学,MOOCCubeX,3,0.368553
U_1205,C_696911,毛泽东思想和中国特色社会主义理论体系概论,军队政治工作学,MOOCCubeX,4,0.324733
U_1205,C_873864,实用日语会话（Practical Japanese Conversation）,未标注,MOOCCubeX,5,0.298405
U_1205,C_697293,英文科技论文写作与学术报告,外国语言文学,MOOCCubeX,6,0.286749
U_1205,C_676913,习近平新时代中国特色社会主义思想,军队政治工作学,MOOCCubeX,7,0.286088
U_1205,C_697026,思想道德修养与法律基础,未标注,MOOCCubeX,8,0.285713
U_12054,C_1428968,区块链和加密数字货币,未标注,MOOCCubeX,1,0.160934
U_12054,C_694136,数据挖掘：理论与算法,未标注,MOOCCubeX,2,0.158763
U_12054,C_697068,Python程序设计基础,未标注,MOOCCubeX,3,0.11748
U_12054,C_879040,经济学原理（宏观部分）,未标注,MOOCCubeX,4,0.116811
U_12054,C_677146,大数据技术与应用,未标注,MOOCCubeX,5,0.109657
U_12054,C_682458,会计学原理,应用经济学,MOOCCubeX,6,0.109056
U_12054,C_916828,R语言数据分析,未标注,MOOCCubeX,7,0.107105
U_12054,C_1903985,公司并购与重组,未标注,MOOCCubeX,8,0.107032
U_1206,C_1428968,区块链和加密数字货币,未标注,MOOCCubeX,1,0.406892
U_1206,C_694136,数据挖掘：理论与算法,未标注,MOOCCubeX,2,0.381352
U_1206,C_879040,经济学原理（宏观部分）,未标注,MOOCCubeX,3,0.306895
U_1206,C_682458,会计学原理,应用经济学,MOOCCubeX,4,0.289313
U_1206,C_697068,Python程序设计基础,未标注,MOOCCubeX,5,0.278853
U_1206,C_735342,经济学原理（微观部分）,理论经济学,MOOCCubeX,6,0.257877
U_1206,C_735405,货币金融学,应用经济学,MOOCCubeX,7,0.232406
U_1206,C_916828,R语言数据分析,未标注,MOOCCubeX,8,0.219006
U_12097,C_1428968,区块链和加密数字货币,未标注,MOOCCubeX,1,0.048512
