user_id,course_id,enroll,watch_ratio,exercise_ratio,preference
U_10357,C_696855,1,,,2.88
U_10362,C_682129,1,,,3.0
U_10362,C_697791,1,,,2.97
U_10362,C_676953,1,,,2.94
U_10362,C_682189,1,,,2.91
U_10362,C_770738,1,,,2.88
U_10362,C_1912519,1,,,2.85
U_10364,C_682193,1,,,3.0
U_10364,C_854866,1,,,2.97
U_10364,C_734011,1,,,2.94
U_10364,C_823326,1,,,2.91
U_10364,C_697797,1,,,2.88
U_10364,C_677150,1,,,2.85
U_10364,C_682155,1,,,2.82
U_10368,C_948140,1,,,3.0
U_10368,C_676969,1,,,2.97
U_10368,C_680752,1,,,2.94
U_10368,C_681105,1,,,2.91
U_10368,C_1428968,1,,,2.88
U_10368,C_697034,1,,,2.85
U_10368,C_696942,1,,,2.82
U_10368,C_936990,1,,,2.79
U_10368,C_696700,1,,,2.76
U_10368,C_697130,1,,,2.73
U_10368,C_680745,1,,,2.7
U_10368,C_697091,1,,,2.67
U_10368,C_943267,1,,,2.64
U_10368,C_883345,1,,,2.61
U_10368,C_697068,1,,,2.58
U_10368,C_770738,1,,,2.55
U_10368,C_696803,1,,,2.52
U_10368,C_898349,1,,,2.49
U_10368,C_854866,1,,,2.46
U_10368,C_707384,1,,,2.43
U_10368,C_676953,1,,,2.4
U_10368,C_707081,1,,,2.37
U_10368,C_697821,1,,,2.34
U_10368,C_677010,1,,,2.31
U_10368,C_707379,1,,,2.28
U_10368,C_697791,1,,,2.25
U_10368,C_694136,1,,,2.22
U_10368,C_916828,1,,,2.19
U_10374,C_696980,1,,,3.0
U_10374,C_682338,1,,,2.97
U_10377,C_735273,1,,,3.0
U_10377,C_677146,1,,,2.97
U_10377,C_735405,1,,,2.94
U_10424,C_696994,1,,,3.0
U_10424,C_943250,1,,,2.97
U_10424,C_948422,1,,,2.94
U_10426,C_735244,1,,,3.0
U_10426,C_696942,1,,,2.97
U_10431,C_681080,1,,,3.0
U_10431,C_682439,1,,,2.97
U_10431,C_682308,1,,,2.94
U_10431,C_932176,1,,,2.91
U_10431,C_854866,1,,,2.88
U_10431,C_682138,1,,,2.85
U_10431,C_1750779,1,,,2.82
U_10442,C_697091,1,,,3.0
U_10442,C_697405,1,,,2.97
U_10442,C_680752,1,,,2.94
U_10442,C_696724,1,,,2.91
U_10513,C_676683,1,,,3.0
U_10513,C_735351,1,,,2.97
U_10513,C_696700,1,,,2.94
U_10513,C_697034,1,,,2.91
U_10513,C_676932,1,,,2.88
U_10513,C_883345,1,,,2.85
U_10513,C_770738,1,,,2.82
U_10525,C_682602,1,,,3.0
U_10525,C_948412,1,,,2.97
U_10525,C_697087,1,,,2.94
U_10525,C_697061,1,,,2.91
U_10525,C_1738993,1,,,2.88
U_10525,C_696942,1,,,2.85
U_10525,C_696687,1,,,2.82
U_10525,C_799800,1,,,2.79
U_10525,C_799783,1,,,2.76
U_10537,C_697381,1,,,3.0
U_10537,C_1824926,1,,,2.97
U_10537,C_1778562,1,,,2.94
U_10537,C_1765585,1,,,2.91
U_10537,C_1741536,1,,,2.88
U_10537,C_677249,1,,,2.85
U_10537,C_948430,1,,,2.82
U_10537,C_1886678,1,,,2.79
U_10537,C_948270,1,,,2.76
U_10537,C_948468,1,,,2.73
U_10537,C_676676,1,,,2.7
U_10557,C_780629,1,,,3.0
U_10557,C_948468,1,,,2.97
U_10571,C_1794464,1,,,3.0
U_10571,C_948423,1,,,2.97
U_10577,C_697161,1,,,3.0
U_10577,C_682742,1,,,2.97
U_10577,C_907964,1,,,2.94
U_10577,C_681299,1,,,2.91
U_10577,C_890125,1,,,2.88
U_10669,C_696789,1,,,3.0
U_10669,C_1811867,1,,,2.97
U_10669,C_1761385,1,,,2.94
U_10669,C_1814140,1,,,2.91
U_10669,C_1814260,1,,,2.88
U_10669,C_1824376,1,,,2.85
U_10669,C_1756063,1,,,2.82
U_10669,C_1766167,1,,,2.79
U_10669,C_1828104,1,,,2.76
U_10669,C_1755948,1,,,2.73
U_10669,C_1755955,1,,,2.7
U_10669,C_676648,1,,,2.67
U_10669,C_674959,1,,,2.64
U_10669,C_697422,1,,,2.61
U_10669,C_676651,1,,,2.58
U_10669,C_1756074,1,,,2.55
U_10669,C_1891038,1,,,2.52
U_10669,C_1789683,1,,,2.49
U_10682,C_629559,1,,,3.0
U_10682,C_697117,1,,,2.97
U_10682,C_696908,1,,,2.94
U_10682,C_677076,1,,,2.91
U_10682,C_697188,1,,,2.88
U_10682,C_854843,1,,,2.85
U_10682,C_696855,1,,,2.82
U_10682,C_676915,1,,,2.79
U_10682,C_696892,1,,,2.76
U_10682,C_837735,1,,,2.73
U_10682,C_735351,1,,,2.7
U_10682,C_681045,1,,,2.67
U_10682,C_707035,1,,,2.64
U_10682,C_696980,1,,,2.61
U_10682,C_696939,1,,,2.58
U_10682,C_682338,1,,,2.55
U_10682,C_676683,1,,,2.52
U_10682,C_681255,1,,,2.49
U_10682,C_676646,1,,,2.46
U_10682,C_697005,1,,,2.43
U_10682,C_696487,1,,,2.4
U_10682,C_676661,1,,,2.37
U_10682,C_735244,1,,,2.34
U_10682,C_681503,1,,,2.31
U_10682,C_697011,1,,,2.28
U_10682,C_674903,1,,,2.25
U_10682,C_676932,1,,,2.22
U_10682,C_934528,1,,,2.19
U_10683,C_883345,1,,,3.0
U_10683,C_770738,1,,,2.97
U_10683,C_696899,1,,,2.94
U_10721,C_696897,1,,,3.0
U_10721,C_682222,1,,,2.97
U_10721,C_697706,1,,,2.94
U_10721,C_697708,1,,,2.91
U_10721,C_934535,1,,,2.88
U_10830,C_735122,1,,,3.0
U_10830,C_681005,1,,,2.97
U_10830,C_947240,1,,,2.94
U_10830,C_682187,1,,,2.91
U_10830,C_677130,1,,,2.88
U_10830,C_677019,1,,,2.85
U_10830,C_697032,1,,,2.82
U_10830,C_1795810,1,,,2.79
U_10830,C_680777,1,,,2.76
U_10830,C_680745,1,,,2.73
U_10830,C_677150,1,,,2.7
U_10845,C_781494,1,,,3.0
U_10845,C_696729,1,,,2.97
U_10845,C_696679,1,,,2.94
U_10852,C_697048,1,,,3.0
U_10852,C_697791,1,,,2.97
U_10871,C_697405,1,,,3.0
U_10871,C_1794464,1,,,2.97
U_10930,C_682523,1,,,3.0
U_10930,C_677095,1,,,2.97
U_10967,C_770738,1,,,3.0
U_10967,C_694136,1,,,2.97
U_10967,C_866756,1,,,2.94
U_10967,C_845950,1,,,2.91
U_10967,C_697149,1,,,2.88
U_10967,C_676676,1,,,2.85
U_10967,C_735157,1,,,2.82
U_11024,C_697821,1,,,3.0
U_11024,C_677218,1,,,2.97
U_11024,C_1552662,1,,,2.94
U_11024,C_883345,1,,,2.91
U_11024,C_770738,1,,,2.88
U_11024,C_697791,1,,,2.85
U_11024,C_676937,1,,,2.82
U_11024,C_854871,1,,,2.79
U_11024,C_854870,1,,,2.76
U_11024,C_948216,1,,,2.73
U_11024,C_1797899,1,,,2.7
U_11024,C_682610,1,,,2.67
U_11024,C_682189,1,,,2.64
U_11071,C_948436,1,,,3.0
U_11071,C_681086,1,,,2.97
U_11071,C_682586,1,,,2.94
U_11071,C_680821,1,,,2.91
U_11071,C_934532,1,,,2.88
U_11071,C_697064,1,,,2.85
U_11071,C_674910,1,,,2.82
U_11076,C_707067,1,,,3.0
U_11076,C_681439,1,,,2.97
U_11090,C_696886,1,,,3.0
U_11090,C_682170,1,,,2.97
U_11090,C_943250,1,,,2.94
U_11090,C_697293,1,,,2.91
U_11090,C_948408,1,,,2.88
U_11090,C_735129,1,,,2.85
U_11090,C_696903,1,,,2.82
U_11090,C_948412,1,,,2.79
U_11090,C_926165,1,,,2.76
U_11090,C_697791,1,,,2.73
U_11090,C_676937,1,,,2.7
U_11090,C_682189,1,,,2.67
U_11093,C_682222,1,,,3.0
U_11093,C_697068,1,,,2.97
U_11100,C_697075,1,,,3.0
U_11100,C_682289,1,,,2.97
U_11100,C_680759,1,,,2.94
U_11100,C_799796,1,,,2.91
U_11100,C_883345,1,,,2.88
U_11101,C_735342,1,,,3.0
U_11101,C_879040,1,,,2.97
U_11101,C_770784,1,,,2.94
U_11101,C_682137,1,,,2.91
U_11101,C_696679,1,,,2.88
U_11126,C_682442,1,,,3.0
U_11126,C_883372,1,,,2.97
U_11128,C_696614,1,,,3.0
U_11128,C_801420,1,,,2.97
U_11128,C_697026,1,,,2.94
U_11128,C_696925,1,,,2.91
U_11128,C_696889,1,,,2.88
U_11128,C_696897,1,,,2.85
U_11170,C_883345,1,,,3.0
U_11170,C_770738,1,,,2.97
U_11170,C_947246,1,,,2.94
U_11170,C_697791,1,,,2.91
U_11170,C_676937,1,,,2.88
U_11170,C_697821,1,,,2.85
U_11170,C_696917,1,,,2.82
U_11170,C_734011,1,,,2.79
U_11185,C_883345,1,,,3.0
U_11185,C_770738,1,,,2.97
U_11187,C_677146,1,,,3.0
U_11187,C_883372,1,,,2.97
U_11187,C_734011,1,,,2.94
U_11187,C_697797,1,,,2.91
U_11194,C_680817,1,,,3.0
U_11194,C_676686,1,,,2.97
U_11194,C_697006,1,,,2.94
U_11202,C_682320,1,,,3.0
U_11202,C_854846,1,,,2.97
U_11202,C_682671,1,,,2.94
U_11203,C_879040,1,,,3.0
U_11203,C_770784,1,,,2.97
U_11203,C_735405,1,,,2.94
U_11203,C_707073,1,,,2.91
U_11203,C_735241,1,,,2.88
U_11203,C_696692,1,,,2.85
U_11203,C_682512,1,,,2.82
U_11203,C_682702,1,,,2.79
U_11203,C_948431,1,,,2.76
U_11203,C_697313,1,,,2.73
U_11203,C_696562,1,,,2.7
U_11203,C_737512,1,,,2.67
U_11203,C_883345,1,,,2.64
U_11203,C_697791,1,,,2.61
U_11203,C_707384,1,,,2.58
U_11203,C_697068,1,,,2.55
U_11203,C_948468,1,,,2.52
U_11223,C_735164,1,,,3.0
U_11223,C_760442,1,,,2.97
U_11377,C_696700,1,,,3.0
U_11377,C_735342,1,,,2.97
U_11377,C_696720,1,,,2.94
U_11377,C_677076,1,,,2.91
U_11377,C_1428968,1,,,2.88
U_11392,C_1552662,1,,,3.0
U_11392,C_1794464,1,,,2.97
U_11400,C_682346,1,,,3.0
U_11400,C_697107,1,,,2.97
U_11406,C_734011,1,,,3.0
U_11406,C_735102,1,,,2.97
U_11406,C_696554,1,,,2.94
U_11406,C_677146,1,,,2.91
U_11560,C_696746,1,,,3.0
U_11560,C_694136,1,,,2.97
U_11560,C_927967,1,,,2.94
U_11560,C_697395,1,,,2.91
U_11560,C_680762,1,,,2.88
U_11560,C_696908,1,,,2.85
U_11560,C_1718815,1,,,2.82
U_11560,C_696724,1,,,2.79
U_11560,C_696597,1,,,2.76
U_11560,C_735351,1,,,2.73
U_11560,C_696922,1,,,2.7
U_11560,C_1808487,1,,,2.67
U_11560,C_934528,1,,,2.64
U_11560,C_676683,1,,,2.61
U_11560,C_677236,1,,,2.58
U_11560,C_707127,1,,,2.55
U_11560,C_697149,1,,,2.52
U_11560,C_934520,1,,,2.49
U_11632,C_2286953,1,,,3.0
U_11632,C_1907852,1,,,2.97
U_11632,C_876712,1,,,2.94
U_11632,C_1842789,1,,,2.91
U_11632,C_696679,1,,,2.88
U_11632,C_697027,1,,,2.85
U_11632,C_2316354,1,,,2.82
U_11638,C_735342,1,,,3.0
U_11638,C_696626,1,,,2.97
U_11638,C_696942,1,,,2.94
U_11638,C_685664,1,,,2.91
U_11638,C_697068,1,,,2.88
U_11638,C_788575,1,,,2.85
U_11667,C_696679,1,,,3.0
U_11667,C_696994,1,,,2.97
U_11667,C_697791,1,,,2.94
U_11667,C_697828,1,,,2.91
U_11667,C_784172,1,,,2.88
U_11667,C_682672,1,,,2.85
U_11667,C_681702,1,,,2.82
U_11667,C_746997,1,,,2.79
U_11667,C_788547,1,,,2.76
U_11667,C_682266,1,,,2.73
U_11667,C_883345,1,,,2.7
U_11667,C_682222,1,,,2.67
U_11667,C_697087,1,,,2.64
U_11667,C_697149,1,,,2.61
U_11667,C_696942,1,,,2.58
U_11667,C_676932,1,,,2.55
U_11667,C_697821,1,,,2.52
U_11667,C_697802,1,,,2.49
U_11673,C_682189,1,,,3.0
U_11673,C_697828,1,,,2.97
U_11673,C_681452,1,,,2.94
U_11673,C_766203,1,,,2.91
U_11673,C_707081,1,,,2.88
U_11673,C_697791,1,,,2.85
U_11673,C_681094,1,,,2.82
U_11680,C_707173,1,,,3.0
U_11680,C_696746,1,,,2.97
U_11680,C_911165,1,,,2.94
U_11685,C_696994,1,,,3.0
U_11685,C_696746,1,,,2.97
U_11685,C_682515,1,,,2.94
U_11685,C_734054,1,,,2.91
U_11725,C_682147,1,,,3.0
U_11725,C_927959,1,,,2.97
U_11725,C_676683,1,,,2.94
U_11725,C_696994,1,,,2.91
U_11725,C_948417,1,,,2.88
U_11725,C_696679,1,,,2.85
U_11725,C_947246,1,,,2.82
U_11725,C_948415,1,,,2.79
U_11725,C_1992930,1,,,2.76
U_11725,C_883345,1,,,2.73
U_11725,C_770738,1,,,2.7
U_11725,C_1912519,1,,,2.67
U_11725,C_697821,1,,,2.64
U_11725,C_936971,1,,,2.61
U_11731,C_629514,1,,,3.0
U_11731,C_654554,1,,,2.97
U_11731,C_655850,1,,,2.94
U_11731,C_629503,1,,,2.91
U_11731,C_654506,1,,,2.88
U_11731,C_629558,1,,,2.85
U_11731,C_655852,1,,,2.82
U_11731,C_597314,1,,,2.79
U_11731,C_676695,1,,,2.76
U_11731,C_676673,1,,,2.73
U_11731,C_676646,1,,,2.7
U_11731,C_696700,1,,,2.67
U_11731,C_696994,1,,,2.64
U_11731,C_697802,1,,,2.61
U_11731,C_696835,1,,,2.58
U_11731,C_682618,1,,,2.55
U_11731,C_680753,1,,,2.52
U_11731,C_682129,1,,,2.49
U_11731,C_680933,1,,,2.46
U_11731,C_682195,1,,,2.43
U_11731,C_749769,1,,,2.4
U_11731,C_781445,1,,,2.37
U_11731,C_680732,1,,,2.34
U_11731,C_770738,1,,,2.31
U_11731,C_769293,1,,,2.28
U_11731,C_697381,1,,,2.25
U_11731,C_696968,1,,,2.22
U_11731,C_677049,1,,,2.19
U_11731,C_682466,1,,,2.16
U_11731,C_707119,1,,,2.13
U_11731,C_697188,1,,,2.1
U_11731,C_801420,1,,,2.07
U_11731,C_680777,1,,,2.04
U_11731,C_697299,1,,,2.01
U_11731,C_773985,1,,,1.98
U_11731,C_707037,1,,,1.95
U_11731,C_697069,1,,,1.92
U_11731,C_735164,1,,,1.89
U_11731,C_681682,1,,,1.86
U_11731,C_680771,1,,,1.83
U_11731,C_696685,1,,,1.8
U_11731,C_696686,1,,,1.77
U_11731,C_707373,1,,,1.74
U_11731,C_677070,1,,,1.71
U_11731,C_789278,1,,,1.68
U_11731,C_808526,1,,,1.65
U_11731,C_680762,1,,,1.62
U_11731,C_735214,1,,,1.59
U_11731,C_697072,1,,,1.56
U_11731,C_682473,1,,,1.53
U_11731,C_734037,1,,,1.5
U_11731,C_696641,1,,,1.47
U_11731,C_781494,1,,,1.44
U_11731,C_817691,1,,,1.41
U_11731,C_679390,1,,,1.38
U_11731,C_800360,1,,,1.35
U_11731,C_707456,1,,,1.32
U_11731,C_680881,1,,,1.29
U_11731,C_680784,1,,,1.26
U_11731,C_682222,1,,,1.23
U_11731,C_697018,1,,,1.2
U_11731,C_694163,1,,,1.17
U_11731,C_735253,1,,,1.14
U_11731,C_786471,1,,,1.11
U_11731,C_707038,1,,,1.08
U_11731,C_823302,1,,,1.05
U_11731,C_680761,1,,,1.02
U_11731,C_680986,1,,,1.0
U_11731,C_679148,1,,,1.0
U_11731,C_676898,1,,,1.0
U_11731,C_680963,1,,,1.0
U_11731,C_680958,1,,,1.0
U_11731,C_677042,1,,,1.0
U_11731,C_680836,1,,,1.0
U_11731,C_770784,1,,,1.0
U_11731,C_696800,1,,,1.0
U_11731,C_789833,1,,,1.0
U_11731,C_677243,1,,,1.0
U_11731,C_685689,1,,,1.0
U_11731,C_682269,1,,,1.0
U_11731,C_682335,1,,,1.0
U_11731,C_680937,1,,,1.0
U_11731,C_676697,1,,,1.0
U_11731,C_680980,1,,,1.0
U_11731,C_756594,1,,,1.0
U_11731,C_808654,1,,,1.0
U_11731,C_681711,1,,,1.0
U_11731,C_707127,1,,,1.0
U_11731,C_682452,1,,,1.0
U_11731,C_682301,1,,,1.0
U_11731,C_681005,1,,,1.0
U_11731,C_696659,1,,,1.0
U_11731,C_696998,1,,,1.0
U_11731,C_758208,1,,,1.0
U_11731,C_819285,1,,,1.0
U_11731,C_694136,1,,,1.0
U_11731,C_682554,1,,,1.0
U_11731,C_735097,1,,,1.0
U_11731,C_735269,1,,,1.0
U_11731,C_707358,1,,,1.0
U_11731,C_758221,1,,,1.0
U_11731,C_677077,1,,,1.0
U_11731,C_758183,1,,,1.0
U_11731,C_680754,1,,,1.0
U_11731,C_681255,1,,,1.0
U_11731,C_681636,1,,,1.0
U_11731,C_694143,1,,,1.0
U_11731,C_676661,1,,,1.0
U_11731,C_697284,1,,,1.0
U_11731,C_799931,1,,,1.0
U_11731,C_797853,1,,,1.0
U_11731,C_682754,1,,,1.0
U_11731,C_735066,1,,,1.0
U_11731,C_682439,1,,,1.0
U_11731,C_733993,1,,,1.0
U_11731,C_682152,1,,,1.0
U_11731,C_840084,1,,,1.0
U_11731,C_735157,1,,,1.0
U_11731,C_808528,1,,,1.0
U_11731,C_680987,1,,,1.0
U_11731,C_797938,1,,,1.0
U_11731,C_707025,1,,,1.0
U_11731,C_759037,1,,,1.0
U_11731,C_696746,1,,,1.0
U_11731,C_682357,1,,,1.0
U_11731,C_681088,1,,,1.0
U_11731,C_845674,1,,,1.0
U_11731,C_735197,1,,,1.0
U_11731,C_677164,1,,,1.0
U_11731,C_696901,1,,,1.0
U_11731,C_696826,1,,,1.0
U_11731,C_799796,1,,,1.0
U_11731,C_746985,1,,,1.0
U_11731,C_674903,1,,,1.0
U_11731,C_697405,1,,,1.0
U_11731,C_682624,1,,,1.0
U_11731,C_682586,1,,,1.0
U_11731,C_697179,1,,,1.0
U_11731,C_682190,1,,,1.0
U_11731,C_697415,1,,,1.0
U_11731,C_677146,1,,,1.0
U_11731,C_696855,1,,,1.0
U_11731,C_697265,1,,,1.0
U_11731,C_681655,1,,,1.0
U_11731,C_680998,1,,,1.0
U_11731,C_697288,1,,,1.0
U_11731,C_697184,1,,,1.0
U_11731,C_697008,1,,,1.0
U_11731,C_682506,1,,,1.0
U_11731,C_681754,1,,,1.0
U_11731,C_735155,1,,,1.0
U_11731,C_769301,1,,,1.0
U_11731,C_680779,1,,,1.0
U_11731,C_697091,1,,,1.0
U_11731,C_857823,1,,,1.0
U_11731,C_694162,1,,,1.0
U_11731,C_694158,1,,,1.0
U_11731,C_696875,1,,,1.0
U_11731,C_696697,1,,,1.0
U_11731,C_677174,1,,,1.0
U_11731,C_677089,1,,,1.0
U_11731,C_696863,1,,,1.0
U_11731,C_707379,1,,,1.0
U_11731,C_682749,1,,,1.0
U_11731,C_697025,1,,,1.0
U_11731,C_696956,1,,,1.0
U_11731,C_676663,1,,,1.0
U_11731,C_674962,1,,,1.0
U_11731,C_682637,1,,,1.0
U_11731,C_735183,1,,,1.0
U_11731,C_681103,1,,,1.0
U_11731,C_785161,1,,,1.0
U_11731,C_747262,1,,,1.0
U_11731,C_862967,1,,,1.0
U_11731,C_676905,1,,,1.0
U_11731,C_735143,1,,,1.0
U_11731,C_810349,1,,,1.0
U_11731,C_681083,1,,,1.0
U_11731,C_862969,1,,,1.0
U_11731,C_754135,1,,,1.0
U_11731,C_862963,1,,,1.0
U_11731,C_682388,1,,,1.0
U_11731,C_756747,1,,,1.0
U_11731,C_707384,1,,,1.0
U_11731,C_707173,1,,,1.0
U_11731,C_797321,1,,,1.0
U_11731,C_682469,1,,,1.0
U_11731,C_677000,1,,,1.0
U_11731,C_682210,1,,,1.0
U_11731,C_674912,1,,,1.0
U_11731,C_735085,1,,,1.0
U_11731,C_680961,1,,,1.0
U_11731,C_677218,1,,,1.0
U_11731,C_814402,1,,,1.0
U_11731,C_677157,1,,,1.0
U_11731,C_707073,1,,,1.0
U_11731,C_682137,1,,,1.0
U_11731,C_682523,1,,,1.0
U_11731,C_677019,1,,,1.0
U_11731,C_680722,1,,,1.0
U_11731,C_758207,1,,,1.0
U_11731,C_875624,1,,,1.0
U_11731,C_735210,1,,,1.0
U_11731,C_749807,1,,,1.0
U_11731,C_682515,1,,,1.0
U_11731,C_682480,1,,,1.0
U_11731,C_680993,1,,,1.0
U_11731,C_696549,1,,,1.0
U_11731,C_866164,1,,,1.0
U_11731,C_879054,1,,,1.0
U_11731,C_883345,1,,,1.0
U_11731,C_680808,1,,,1.0
U_11731,C_696841,1,,,1.0
U_11731,C_697130,1,,,1.0
U_11731,C_682147,1,,,1.0
U_11731,C_676659,1,,,1.0
U_11731,C_887148,1,,,1.0
U_11731,C_890220,1,,,1.0
U_11731,C_879045,1,,,1.0
U_11731,C_682489,1,,,1.0
U_11731,C_696845,1,,,1.0
U_11731,C_696682,1,,,1.0
U_11731,C_697169,1,,,1.0
U_11731,C_697001,1,,,1.0
U_11731,C_697007,1,,,1.0
U_11731,C_784161,1,,,1.0
U_11731,C_676967,1,,,1.0
U_11731,C_680968,1,,,1.0
U_11731,C_676962,1,,,1.0
U_11731,C_735111,1,,,1.0
U_11731,C_682304,1,,,1.0
U_11731,C_735049,1,,,1.0
U_11731,C_694168,1,,,1.0
U_11731,C_696586,1,,,1.0
U_11731,C_879111,1,,,1.0
U_11731,C_747064,1,,,1.0
U_11731,C_862620,1,,,1.0
U_11731,C_677047,1,,,1.0
U_11731,C_674910,1,,,1.0
U_11731,C_697152,1,,,1.0
U_11731,C_873864,1,,,1.0
U_11731,C_854866,1,,,1.0
U_11731,C_682155,1,,,1.0
U_11731,C_696908,1,,,1.0
U_11731,C_694140,1,,,1.0
U_11731,C_682314,1,,,1.0
U_11731,C_788565,1,,,1.0
U_11731,C_898310,1,,,1.0
U_11731,C_735351,1,,,1.0
U_11731,C_680970,1,,,1.0
U_11731,C_682562,1,,,1.0
U_11731,C_746965,1,,,1.0
U_11731,C_680841,1,,,1.0
U_11731,C_855688,1,,,1.0
U_11731,C_696732,1,,,1.0
U_11731,C_845950,1,,,1.0
U_11731,C_735123,1,,,1.0
U_11731,C_696729,1,,,1.0
U_11731,C_696606,1,,,1.0
U_11731,C_697144,1,,,1.0
U_11731,C_697027,1,,,1.0
U_11731,C_756665,1,,,1.0
U_11731,C_676966,1,,,1.0
U_11731,C_680941,1,,,1.0
U_11731,C_682813,1,,,1.0
U_11731,C_905199,1,,,1.0
U_11731,C_851362,1,,,1.0
U_11731,C_685664,1,,,1.0
U_11731,C_893812,1,,,1.0
U_11731,C_697289,1,,,1.0
U_11731,C_909099,1,,,1.0
U_11731,C_682771,1,,,1.0
U_11731,C_697149,1,,,1.0
U_11731,C_682256,1,,,1.0
U_11731,C_854855,1,,,1.0
U_11731,C_680879,1,,,1.0
U_11731,C_682487,1,,,1.0
U_11731,C_629559,1,,,1.0
U_11731,C_898349,1,,,1.0
U_11731,C_907940,1,,,1.0
U_11731,C_676664,1,,,1.0
U_11731,C_681519,1,,,1.0
U_11731,C_707093,1,,,1.0
U_11731,C_682299,1,,,1.0
U_11731,C_682442,1,,,1.0
U_11731,C_811503,1,,,1.0
U_11731,C_916828,1,,,1.0
U_11731,C_697019,1,,,1.0
U_11731,C_680818,1,,,1.0
U_11731,C_680785,1,,,1.0
U_11731,C_696923,1,,,1.0
U_11731,C_697423,1,,,1.0
U_11731,C_677045,1,,,1.0
U_11731,C_697828,1,,,1.0
U_11731,C_682610,1,,,1.0
U_11731,C_682373,1,,,1.0
U_11731,C_680770,1,,,1.0
U_11731,C_696927,1,,,1.0
U_11731,C_707096,1,,,1.0
U_11731,C_866756,1,,,1.0
U_11731,C_680989,1,,,1.0
U_11731,C_707068,1,,,1.0
U_11731,C_682433,1,,,1.0
U_11731,C_680936,1,,,1.0
U_11731,C_677102,1,,,1.0
U_11731,C_916838,1,,,1.0
U_11731,C_682268,1,,,1.0
U_11731,C_911165,1,,,1.0
U_11731,C_735362,1,,,1.0
U_11731,C_756671,1,,,1.0
U_11731,C_674914,1,,,1.0
U_11731,C_697051,1,,,1.0
U_11731,C_682208,1,,,1.0
U_11731,C_680985,1,,,1.0
U_11731,C_808529,1,,,1.0
U_11731,C_758190,1,,,1.0
U_11731,C_922867,1,,,1.0
U_11731,C_696754,1,,,1.0
U_11731,C_680900,1,,,1.0
U_11731,C_682297,1,,,1.0
U_11731,C_682253,1,,,1.0
U_11731,C_676681,1,,,1.0
U_11731,C_890259,1,,,1.0
U_11731,C_680910,1,,,1.0
U_11731,C_677241,1,,,1.0
U_11731,C_697035,1,,,1.0
U_11731,C_681661,1,,,1.0
U_11731,C_682353,1,,,1.0
U_11731,C_680929,1,,,1.0
U_11731,C_735448,1,,,1.0
U_11731,C_682743,1,,,1.0
U_11731,C_881314,1,,,1.0
U_11731,C_697791,1,,,1.0
U_11731,C_682379,1,,,1.0
U_11731,C_697821,1,,,1.0
U_11731,C_680820,1,,,1.0
U_11731,C_879050,1,,,1.0
U_11731,C_680774,1,,,1.0
U_11731,C_674950,1,,,1.0
U_11731,C_680733,1,,,1.0
U_11731,C_696991,1,,,1.0
U_11731,C_677118,1,,,1.0
U_11731,C_680927,1,,,1.0
U_11731,C_681615,1,,,1.0
U_11731,C_676682,1,,,1.0
U_11731,C_680790,1,,,1.0
U_11731,C_735361,1,,,1.0
U_11731,C_677068,1,,,1.0
U_11731,C_734035,1,,,1.0
U_11731,C_681362,1,,,1.0
U_11731,C_735328,1,,,1.0
U_11731,C_696922,1,,,1.0
U_11731,C_697165,1,,,1.0
U_11731,C_707081,1,,,1.0
U_11731,C_735239,1,,,1.0
U_11731,C_674953,1,,,1.0
U_11731,C_696689,1,,,1.0
U_11731,C_931252,1,,,1.0
U_11731,C_931245,1,,,1.0
U_11731,C_697023,1,,,1.0
U_11731,C_696917,1,,,1.0
U_11731,C_696938,1,,,1.0
U_11731,C_682184,1,,,1.0
U_11731,C_696554,1,,,1.0
U_11731,C_788575,1,,,1.0
U_11731,C_677010,1,,,1.0
U_11731,C_682346,1,,,1.0
U_11731,C_682308,1,,,1.0
U_11731,C_707360,1,,,1.0
U_11731,C_927959,1,,,1.0
U_11731,C_682395,1,,,1.0
U_11731,C_866764,1,,,1.0
U_11731,C_697272,1,,,1.0
U_11731,C_682128,1,,,1.0
U_11731,C_682327,1,,,1.0
U_11731,C_682671,1,,,1.0
U_11731,C_782490,1,,,1.0
U_11731,C_934522,1,,,1.0
U_11731,C_747696,1,,,1.0
U_11731,C_735378,1,,,1.0
U_11731,C_682602,1,,,1.0
U_11731,C_879040,1,,,1.0
U_11731,C_735244,1,,,1.0
U_11731,C_680740,1,,,1.0
U_11731,C_735321,1,,,1.0
U_11731,C_934517,1,,,1.0
U_11731,C_934526,1,,,1.0
U_11731,C_934528,1,,,1.0
U_11731,C_934510,1,,,1.0
U_11731,C_936943,1,,,1.0
U_11731,C_682509,1,,,1.0
U_11731,C_682374,1,,,1.0
U_11731,C_680951,1,,,1.0
U_11731,C_680728,1,,,1.0
U_11731,C_676685,1,,,1.0
U_11731,C_696993,1,,,1.0
U_11731,C_674968,1,,,1.0
U_11731,C_676684,1,,,1.0
U_11731,C_676656,1,,,1.0
U_11731,C_943270,1,,,1.0
U_11731,C_676932,1,,,1.0
U_11731,C_786631,1,,,1.0
U_11731,C_793017,1,,,1.0
U_11731,C_681432,1,,,1.0
U_11731,C_735031,1,,,1.0
U_11731,C_681669,1,,,1.0
U_11731,C_697543,1,,,1.0
U_11731,C_682387,1,,,1.0
U_11731,C_735373,1,,,1.0
U_11731,C_682597,1,,,1.0
U_11731,C_943267,1,,,1.0
